trial0000150, 000600, GVWY, 305, 2, 152.500000, SHVR, 253, 2, 126.500000, ZIC, 773, 6, 128.833333, ZIP, 2712, 22, 123.272727, 113, 168, 
trial0000151, 000600, GVWY, 310, 2, 155.000000, SHVR, 144, 2, 72.000000, ZIC, 608, 8, 76.000000, ZIP, 2362, 20, 118.100000, 116, 129, 
trial0000152, 000600, GVWY, 334, 2, 167.000000, SHVR, 249, 2, 124.500000, ZIC, 808, 8, 101.000000, ZIP, 2153, 20, 107.650000, 119, 120, 
trial0000153, 000600, GVWY, 327, 2, 163.500000, SHVR, 200, 2, 100.000000, ZIC, 844, 8, 105.500000, ZIP, 2444, 20, 122.200000, 117, 135, 
trial0000154, 000600, GVWY, 371, 2, 185.500000, SHVR, 208, 2, 104.000000, ZIC, 676, 8, 84.500000, ZIP, 2556, 20, 127.800000, 136, 159, 
trial0000155, 000600, GVWY, 211, 2, 105.500000, SHVR, 220, 2, 110.000000, ZIC, 846, 8, 105.750000, ZIP, 2522, 20, 126.100000, 132, 141, 
trial0000156, 000600, GVWY, 252, 2, 126.000000, SHVR, 178, 2, 89.000000, ZIC, 831, 8, 103.875000, ZIP, 2382, 20, 119.100000, 118, 146, 
trial0000157, 000600, GVWY, 306, 2, 153.000000, SHVR, 269, 2, 134.500000, ZIC, 829, 8, 103.625000, ZIP, 2369, 20, 118.450000, 133, 134, 
trial0000158, 000600, GVWY, 278, 2, 139.000000, SHVR, 205, 2, 102.500000, ZIC, 806, 8, 100.750000, ZIP, 2189, 20, 109.450000, 119, 136, 
trial0000159, 000600, GVWY, 348, 2, 174.000000, SHVR, 234, 2, 117.000000, ZIC, 859, 8, 107.375000, ZIP, 2399, 20, 119.950000, 111, 123, 
trial0000160, 000600, GVWY, 294, 2, 147.000000, SHVR, 230, 2, 115.000000, ZIC, 718, 8, 89.750000, ZIP, 2533, 20, 126.650000, 113, 123, 
